row_index,recon_error,flagged_p95,flagged_p99,flagged_p99_5,top_feature,err_detector_id,err_channel_id,err_energy_deposit_keV,err_hit_multiplicity,err_signal_amplitude_mV,err_noise_floor_mV,err_temperature_K,err_run_status_enc
5898,0.02680544,False,False,False,detector_id,0.08715718,0.05515295,0.02006064,0.02207696,0.02327292,0.0036161,0.0029773,0.00012951
5899,0.01548783,False,False,False,channel_id,0.01745744,0.10111556,0.00020969,0.00170816,0.00041258,0.00116185,0.00120236,0.00063497
5900,0.01044655,False,False,False,hit_multiplicity,1.428e-05,0.00033428,5.2e-06,0.07758776,0.00178179,0.00261353,4.472e-05,0.00119081
5901,0.01045371,False,False,False,channel_id,0.00131154,0.04829514,0.00573439,0.01340792,0.00928801,0.00039964,0.00508874,0.00010427
5902,0.03450799,False,False,False,channel_id,0.08945163,0.09500429,0.02166434,0.02071082,0.03093468,0.01783883,0.00010864,0.00035065
5903,0.01521181,False,False,False,detector_id,0.05776217,0.00947062,7.78e-06,0.03962143,1.439e-05,0.01066016,0.00190666,0.00225125
5904,0.04460936,False,False,False,hit_multiplicity,0.01991035,0.03636034,0.04258359,0.12155215,0.05020562,0.07465142,0.01155419,5.72e-05
5905,0.03525923,False,False,False,detector_id,0.24280179,0.00666953,0.00131474,0.00163867,0.00319751,0.00036911,0.02597708,0.00010539
5906,0.00900198,False,False,False,hit_multiplicity,0.01647186,0.00173453,0.01192477,0.03184444,0.00723818,0.0024786,0.00019936,0.00012409
5907,0.00390967,False,False,False,detector_id,0.00929522,0.00042608,0.00641695,0.00055978,0.00362528,0.00731855,0.00292964,0.00070587
5908,0.01335046,False,False,False,channel_id,0.03186729,0.03346177,0.00073897,0.00975482,0.0228373,0.00733991,0.00047524,0.00032838
5909,0.00217921,False,False,False,noise_floor_mV,0.00043092,0.00151776,0.00208088,2.925e-05,0.0014251,0.00712473,0.0047736,5.14e-05
5910,0.03381685,False,False,False,detector_id,0.13722226,0.12106211,1.407e-05,7.508e-05,0.0007009,0.00706153,0.00346529,0.00093354
5911,0.0249841,False,False,False,detector_id,0.1660913,0.01811879,0.001887,0.00402083,0.00108818,0.00753462,0.00076249,0.00036958
5912,0.00555316,False,False,False,signal_amplitude_mV,0.00041471,0.00033855,0.01720942,0.00385517,0.02009223,0.0009405,0.00113383,0.00044091
5913,0.06702794,False,False,False,hit_multiplicity,0.14845002,0.00464012,0.02065123,0.18244623,0.17031612,0.0052933,0.00371816,0.00070842
5914,0.01044974,False,False,False,channel_id,0.01720614,0.05571452,0.00075842,0.00573234,0.00276573,0.00014568,0.00080607,0.000469
5915,0.01601523,False,False,False,detector_id,0.06448824,0.03054606,0.00351392,0.01779009,0.00716398,0.00449337,0.00010131,2.483e-05
5916,0.0037323,False,False,False,hit_multiplicity,0.00173704,0.00827098,0.00312957,0.01113346,0.00434335,0.00036402,0.00071655,0.00016342
5917,0.10000437,False,False,False,hit_multiplicity,0.00190168,0.2386638,0.01436236,0.5446087,3.742e-05,5.625e-05,8.2e-07,0.00040388
5918,0.01135947,False,False,False,signal_amplitude_mV,0.00279106,0.00311702,0.03822574,0.00256138,0.04214476,0.00047272,0.00134903,0.00021405
5919,0.05932068,False,False,False,signal_amplitude_mV,0.02104778,0.0389225,0.10207899,0.10996298,0.18304802,0.01750101,0.00181685,0.00018738
5920,0.11151428,False,False,False,hit_multiplicity,0.08619349,0.00265867,0.07906454,0.32354507,0.1269199,0.2554949,0.0143127,0.00392502
5921,1.660119,True,True,True,signal_amplitude_mV,0.00153747,0.0812158,4.2289686,2.0739608,6.5218964,0.0630443,0.00491414,0.30541396
5922,0.01503751,False,False,False,noise_floor_mV,0.01418958,0.00618331,0.0011906,0.00051575,0.00525206,0.08277242,0.01014333,5.302e-05
5923,0.01189986,False,False,False,detector_id,0.0705652,0.0156305,0.00104691,0.00161524,0.00388034,0.00078452,0.00079054,0.00088562
5924,0.00823952,False,False,False,detector_id,0.018083,5.39e-05,0.01435583,0.00888648,0.00809648,0.01385069,0.00236857,0.00022125
5925,0.05065727,False,False,False,detector_id,0.14990889,0.00019409,0.05085744,0.12181802,0.05778156,0.02275877,0.00177455,0.00016483
5926,0.00517909,False,False,False,hit_multiplicity,0.00989988,0.00422557,0.00231427,0.01020967,0.00313727,0.00443582,0.00718796,2.228e-05
5927,0.08619285,False,False,False,hit_multiplicity,0.10351209,0.11383001,0.1535547,0.25080758,0.05520259,0.0125601,7.575e-05,0.0
5928,0.05603986,False,False,False,channel_id,0.06131046,0.30143493,0.01414738,0.0032928,0.00725933,0.04104804,0.01935372,0.00047219
5929,0.12558103,True,False,False,energy_deposit_keV,0.0183889,0.01397355,0.42266223,0.13714464,0.3943852,0.00664657,0.00989934,0.0015477
5930,0.01880012,False,False,False,detector_id,0.14129815,0.00092046,0.00260487,8.481e-05,0.00372569,0.00142308,0.00034389,0.0
5931,0.01871855,False,False,False,detector_id,0.13693264,0.00028322,1.193e-05,0.0053647,0.00019531,0.00645252,0.00045766,5.044e-05
5932,0.01992122,False,False,False,channel_id,0.00095387,0.06703392,0.02391342,0.01023326,0.0317018,0.01954499,0.00598801,4.6e-07
5933,0.01756665,False,False,False,channel_id,0.01208941,0.04723862,0.00244263,0.04501232,0.02290702,0.00942779,0.00036912,0.0010463
5934,0.01782634,False,False,False,signal_amplitude_mV,0.0100169,0.01468784,0.03274084,0.01418477,0.04688759,0.02322813,0.00086381,8.7e-07
5935,0.07615672,False,False,False,temperature_K,0.12646255,0.03071415,0.01943456,0.11134563,0.01224518,0.00529284,0.29943,0.00432886
5936,0.0064288,False,False,False,detector_id,0.02135583,0.00025053,0.00019092,0.01636212,1.136e-05,0.00046418,0.01272454,7.093e-05
5937,0.04466275,False,False,False,channel_id,0.15046668,0.18000367,0.00022331,0.00022049,0.00401398,0.01346473,0.00644393,0.00246519
5938,0.02341236,False,False,False,detector_id,0.1430525,0.03641722,0.00196291,0.0009899,0.00343069,0.00021395,0.0011329,9.875e-05
5939,0.02076611,False,False,False,signal_amplitude_mV,0.03280524,0.01918951,0.03755421,0.00983292,0.06171017,0.00326876,0.00018024,0.00158783
5940,0.01146558,False,False,False,detector_id,0.04896483,0.00505362,0.01975155,0.00032616,0.01707587,1.336e-05,0.00038537,0.00015386
5941,0.03819566,False,False,False,energy_deposit_keV,0.01968428,0.02531785,0.09007856,0.08732269,0.05883662,0.02190446,0.00204974,0.00037105
5942,0.02823942,False,False,False,detector_id,0.16475539,0.01399063,0.00573497,0.02254374,0.01074093,0.00709609,0.00104892,4.68e-06
5943,0.04206464,False,False,False,hit_multiplicity,0.0282423,0.02214442,0.05788361,0.13121676,0.08378002,0.01096319,0.00193394,0.00035287
5944,0.00307373,False,False,False,channel_id,0.00482177,0.00687062,0.00150663,0.00510228,0.00014722,0.00014909,0.00595691,3.53e-05
5945,0.01859786,False,False,False,detector_id,0.13778463,0.00355957,0.00054405,0.00243528,0.00065603,0.00173105,0.0020697,2.63e-06
5946,0.00362203,False,False,False,hit_multiplicity,0.00794517,0.00653392,7.596e-05,0.01338685,0.00026388,0.00064091,0.00012848,1.03e-06
5947,0.00698952,False,False,False,channel_id,0.01122304,0.03918218,5.789e-05,3.852e-05,0.00050493,0.00057669,0.00184345,0.00248943
5948,0.01935887,False,False,False,hit_multiplicity,0.03162516,0.00167554,0.00951906,0.06839282,0.0030016,0.03124821,0.00254325,0.00686532
5949,0.00929996,False,False,False,noise_floor_mV,0.02570355,6.451e-05,0.00251023,0.00107978,0.00121775,0.04067076,0.00215987,0.0009932
5950,0.00261807,False,False,False,temperature_K,0.00026943,0.00227357,0.00061005,0.00037743,0.00022417,0.00401626,0.01301713,0.00015651
5951,0.0087235,False,False,False,temperature_K,0.00050264,0.00011833,0.01072544,0.00016158,0.0135559,0.01303837,0.03117467,0.00051104
5952,0.05959448,False,False,False,hit_multiplicity,0.01440781,0.00047259,0.02061658,0.3701037,0.02735177,0.04198588,0.00179621,2.13e-05
5953,0.01064894,False,False,False,detector_id,0.05119442,0.01585841,0.00133226,0.008386,0.00113382,0.00496299,0.00223824,8.539e-05
5954,0.01286547,False,False,False,signal_amplitude_mV,0.00532701,0.00089149,0.0371565,0.00012382,0.0563359,0.00043498,0.00028407,0.00236995
5955,0.0108048,False,False,False,noise_floor_mV,0.01345799,0.01773232,0.01378899,0.00106605,0.01023881,0.02679628,0.00334843,9.54e-06
5956,0.00937189,False,False,False,signal_amplitude_mV,0.01237568,3.779e-05,0.01802788,0.00504109,0.0221433,0.00952536,0.00777581,4.82e-05
5957,0.0196909,False,False,False,signal_amplitude_mV,0.00314694,0.00753699,0.04569096,0.01277284,0.06989842,0.01783983,0.00028934,0.00035185
5958,0.04302918,False,False,False,channel_id,0.0198781,0.11277072,0.0972205,0.01688894,0.07958974,0.00250972,0.01521429,0.0001614
5959,0.07806614,False,False,False,hit_multiplicity,0.15102293,0.12954023,0.05505034,0.23538016,0.04538034,0.00197053,0.00557166,0.00061287
5960,0.11759549,False,False,False,hit_multiplicity,0.21786249,0.2351569,0.08603566,0.2722157,0.08664881,0.0319995,0.00730744,0.00353755
5961,0.04715944,False,False,False,hit_multiplicity,0.01605477,0.01879286,0.10242292,0.14727464,0.08880915,0.00246652,0.00144853,6.15e-06
5962,0.01393054,False,False,False,channel_id,0.00039153,0.07986561,0.00481776,0.00334953,0.01132545,0.01140048,0.00025112,4.281e-05
5963,0.00776311,False,False,False,detector_id,0.04088157,0.00392248,0.00019789,5.807e-05,0.00054197,0.01350254,0.00274428,0.00025607
5964,0.00416559,False,False,False,energy_deposit_keV,0.01119362,0.0004657,0.01136582,0.00056049,0.00119256,0.00845424,3.141e-05,6.088e-05
5965,0.0283708,False,False,False,detector_id,0.2235226,0.00020509,7.342e-05,0.0004068,0.00019441,0.00244894,3.998e-05,7.515e-05
5966,0.00734024,False,False,False,channel_id,0.01525716,0.01701711,0.00302396,0.00030575,0.00539821,0.01579083,0.00192874,1.3e-07
5967,0.00934136,False,False,False,detector_id,0.03563208,0.00527682,0.00606804,0.01152972,0.00648092,0.0029714,0.00621267,0.0005592
5968,202.81049,True,True,True,detector_id,1609.4268,0.0481657,0.73918426,0.90367246,0.88935226,9.12892,1.3371986,0.01073472
5969,0.0147159,False,False,False,detector_id,0.07690666,0.00029314,0.00099847,0.00678503,0.00146341,0.02737252,0.00387869,2.932e-05
5970,0.01000137,False,False,False,temperature_K,0.01774403,0.00290782,0.00490256,0.00273092,0.00285183,0.00086085,0.0474921,0.00052087
5971,0.0464124,False,False,False,hit_multiplicity,0.07307593,0.07703889,0.0446211,0.09768168,0.06231468,0.01522376,0.00017837,0.00116477
5972,0.0125032,False,False,False,detector_id,0.05529997,0.02992151,0.00016297,0.00032501,0.00289555,0.01081522,0.00053696,6.838e-05
5973,0.01153144,False,False,False,channel_id,0.0007933,0.03091368,0.00364063,0.02618002,0.00738908,0.02017509,0.00285585,0.00030392
5974,0.13088116,True,False,False,hit_multiplicity,0.00384075,0.03856737,0.10466646,0.7760974,0.11586316,0.00688091,0.00095951,0.00017373
5975,0.00535286,False,False,False,detector_id,0.01594532,0.00110362,0.00578426,0.00558767,0.00489245,1.549e-05,0.00941021,8.385e-05
5976,0.55461013,True,True,True,energy_deposit_keV,0.15621197,0.07861957,2.8054109,0.7345395,0.57654625,2.754e-05,0.08483584,0.00068885
5977,0.05729086,False,False,False,hit_multiplicity,0.02458868,0.0019775,0.00297979,0.42252433,0.00487056,0.00018949,0.00110189,9.466e-05
5978,0.03732205,False,False,False,energy_deposit_keV,0.0530513,0.00312926,0.07559374,0.06863436,0.07347658,0.01918604,0.00509321,0.0004119
5979,0.02971028,False,False,False,detector_id,0.17605805,0.03031184,0.0025609,0.00214707,0.00017216,0.02083717,0.0055839,1.118e-05
5980,0.01765292,False,False,False,channel_id,0.02062777,0.05054924,0.01337599,0.00747388,0.01579643,0.03129143,0.00198994,0.00011869
5981,0.00898807,False,False,False,detector_id,0.05806925,0.00137048,0.0026194,0.00382183,0.00112545,0.00177075,0.0028605,0.0002669
5982,0.04377812,False,False,False,hit_multiplicity,0.01053461,0.00045259,0.00474546,0.31488627,0.00260498,0.00182953,0.01269862,0.00247287
5983,0.00895657,False,False,False,detector_id,0.03103104,0.0030723,0.00313849,0.02578222,0.00360823,6.978e-05,0.00492223,2.828e-05
5984,0.0567266,False,False,False,detector_id,0.18690757,0.10128849,0.02253712,0.01373126,0.02833081,0.09803268,0.00014912,0.00283574
5985,0.00131994,False,False,False,channel_id,0.00136374,0.00472504,0.00032746,0.00034014,0.00057303,0.00056282,0.00041278,0.0022545
5986,0.014855,False,False,False,detector_id,0.06249115,4.71e-05,0.00746703,0.00906147,0.00110033,0.00698824,0.02900696,0.0026777
5987,0.00982187,False,False,False,energy_deposit_keV,0.01543941,0.00170989,0.0206841,0.00584217,0.02032134,0.007718,0.00684613,1.392e-05
5988,0.06030854,False,False,False,detector_id,0.20196673,0.14342888,0.0445083,0.03124931,0.0489626,5.165e-05,0.0115265,0.00077432
5989,0.0830247,False,False,False,detector_id,0.49805763,0.0127183,0.00802292,0.03187544,0.09917112,0.00650147,0.0068834,0.00096735
5990,0.0436617,False,False,False,detector_id,0.1894344,0.00940987,0.00254461,0.14572012,0.00118043,3.055e-05,0.00090074,7.283e-05
5991,482.1393,True,True,True,energy_deposit_keV,35.680138,0.47120795,3456.0508,316.35486,31.237745,1.168696,16.150492,0.00043031
5992,0.00469799,False,False,False,channel_id,0.00338711,0.0129374,0.00264534,0.00644364,0.00179473,0.01024331,4.37e-06,0.00012799
5993,0.02019565,False,False,False,detector_id,0.1055911,0.05132614,0.00012855,5.263e-05,0.00062326,0.00037289,0.00323764,0.00023303
5994,0.01454475,False,False,False,hit_multiplicity,0.03212432,0.0174822,0.00197237,0.0601434,0.00363911,4.41e-06,0.00052785,0.00046432
5995,0.01661394,False,False,False,channel_id,0.011942,0.07892116,0.00295768,0.01292297,0.00337462,0.02265362,0.00011092,2.855e-05
5996,0.01473001,False,False,False,channel_id,4.11e-06,0.1114166,0.00058124,0.0049552,8.937e-05,0.00014632,0.00061967,2.759e-05
5997,0.04980566,False,False,False,signal_amplitude_mV,0.03329381,0.0294216,0.11050683,0.03694466,0.16492373,0.01207268,0.01049445,0.0007875
5998,0.0268561,False,False,False,detector_id,0.09176818,0.01156518,0.0009726,0.00754769,0.04483888,0.02910588,0.02900354,4.687e-05
5999,0.01491796,False,False,False,signal_amplitude_mV,0.00570079,0.02480059,0.02917783,0.00887297,0.04772676,0.0028501,9.39e-05,0.00012076
6000,0.02534492,False,False,False,detector_id,0.10195363,0.00635146,0.00053753,0.00759973,0.02572989,0.05065382,0.00055548,0.00937783
6001,0.00407127,False,False,False,hit_multiplicity,0.00309239,0.00085524,0.00161322,0.0200579,0.00201627,0.00208931,0.0004047,0.00244117
6002,0.01264232,False,False,False,channel_id,0.00852414,0.05611584,0.00912169,0.00634643,0.00565314,0.00497163,0.01038383,2.185e-05
6003,0.00553639,False,False,False,detector_id,0.02385296,0.01006193,0.00169685,0.00127763,0.00118486,0.00586125,0.00013143,0.00022419
6004,0.04427911,False,False,False,energy_deposit_keV,0.05136024,0.06413991,0.10319679,0.01780123,0.10094668,0.0140462,0.00086103,0.00188082
6005,0.00544112,False,False,False,detector_id,0.02176991,0.00634534,0.00523414,0.001055,0.00256591,0.00630142,1.08e-06,0.00025616
6006,0.01282699,False,False,False,detector_id,0.09433194,0.00172549,8.594e-05,0.00181067,0.00087729,0.00137784,0.00184266,0.00056411
6007,205.53322,True,True,True,detector_id,1638.5482,0.38079557,0.4374526,0.7263103,0.31044176,3.3673472,0.49024653,0.00518613
6008,0.00816123,False,False,False,channel_id,0.00690543,0.04817386,0.00379305,0.00215236,0.00085495,0.0027279,0.00032919,0.00035307
6009,0.02055074,False,False,False,detector_id,0.08928133,0.00032074,0.04000992,0.00161448,0.01828952,0.00356771,0.01090148,0.00042077
6010,0.01778309,False,False,False,energy_deposit_keV,0.02283035,0.00667853,0.04006236,0.03100738,0.03280355,0.00791272,0.00070688,0.00026292
6011,0.16050458,True,False,False,hit_multiplicity,0.16829954,0.00258384,0.1480096,0.79043746,0.15436728,0.00092229,0.01938771,2.888e-05
6012,0.01428182,False,False,False,channel_id,0.00656366,0.06017562,0.00252398,0.00043423,0.0022003,0.04141478,0.00071244,0.00022957
6013,0.07773892,False,False,False,energy_deposit_keV,0.00138731,0.13356435,0.3047051,0.12680557,0.0442344,0.00048886,0.01028431,0.00044134
6014,0.01525901,False,False,False,channel_id,0.02571266,0.07546166,0.0029497,0.0093629,0.00264262,0.0036981,0.00223312,1.132e-05
6015,0.01061081,False,False,False,noise_floor_mV,0.01801264,0.00475485,0.00422147,0.0189568,0.00861072,0.02583862,0.00449116,1.8e-07
6016,0.04409324,False,False,False,detector_id,0.17417099,0.00305093,0.00011832,0.00253301,0.11330659,0.02374896,0.03221634,0.00360082
6017,0.00749385,False,False,False,channel_id,0.00425632,0.05364852,0.00020103,0.0006406,0.00011567,1.963e-05,0.00038175,0.00068726
6018,0.00584074,False,False,False,noise_floor_mV,0.00720229,0.00086089,0.00249288,0.00316441,0.0072648,0.02520041,1.052e-05,0.00052974
6019,0.03063298,False,False,False,detector_id,0.12402236,0.03518804,0.0318253,0.00115847,0.00231539,0.03930304,0.01112498,0.00012629
6020,0.01064833,False,False,False,energy_deposit_keV,0.0178272,0.0097445,0.02734715,0.00441914,0.02302086,0.0006993,0.00212738,1.13e-06
6021,0.05967472,False,False,False,channel_id,0.00890873,0.1508248,0.11876462,0.04971008,0.12443706,4.512e-05,0.02431966,0.00038761
6022,0.09344034,False,False,False,detector_id,0.5580868,0.04827392,0.02569128,0.01132368,0.0797151,0.00457776,0.01807275,0.00178149
6023,0.01604727,False,False,False,channel_id,0.01687342,0.08443094,0.01257292,0.00074657,0.00677085,0.00415663,0.00274432,8.253e-05
6024,0.01097437,False,False,False,detector_id,0.06722778,0.0135761,0.00099438,0.00421941,5.66e-06,0.00029476,0.00085174,0.00062516
6025,0.04697736,False,False,False,hit_multiplicity,0.07398253,0.08700212,0.05157,0.09503775,0.05199054,0.01016036,0.00410313,0.00197248
6026,0.10881419,False,False,False,hit_multiplicity,0.1785061,0.02898252,0.07435752,0.4603409,0.12700535,0.00026438,0.00102654,3.026e-05
6027,0.05529682,False,False,False,hit_multiplicity,0.07909727,0.00348057,1.928e-05,0.344861,0.00626669,0.00099876,0.00632868,0.00132232
6028,0.00896514,False,False,False,channel_id,0.00056278,0.04321074,0.00078694,0.01328074,0.00021913,0.00177012,0.01133296,0.00055772
6029,0.00857862,False,False,False,noise_floor_mV,0.01871125,0.01836529,5.014e-05,1.31e-06,8.12e-06,0.0268302,0.00451494,0.00014772
6030,0.01490476,False,False,False,detector_id,0.10456448,0.00051267,0.00044288,0.00607238,0.00442975,0.00176846,0.00018988,0.00125757
6031,0.00736188,False,False,False,signal_amplitude_mV,0.01308794,4.59e-06,0.00860797,0.01143142,0.01569316,0.00990501,3.213e-05,0.00013282
6032,0.02469682,False,False,False,detector_id,0.12080611,0.01659283,0.00252495,0.03046404,0.00813283,0.0182142,1.486e-05,0.00082479
6033,0.00326648,False,False,False,hit_multiplicity,0.00186158,7.166e-05,0.00573728,0.01433704,0.00269863,0.00110741,0.00028203,3.62e-05
6034,0.13928713,True,False,False,signal_amplitude_mV,0.00677891,0.00065882,0.30221546,0.06875766,0.71862054,0.01242319,0.00484157,1e-06
6035,0.01003236,False,False,False,energy_deposit_keV,0.00160865,0.0002559,0.03332477,0.01511728,0.02891097,0.00075697,0.00027949,4.86e-06
6036,0.00694618,False,False,False,noise_floor_mV,0.00508363,0.00116411,0.00404252,1.584e-05,0.003818,0.03899066,0.00241537,3.935e-05
6037,0.00640326,False,False,False,energy_deposit_keV,0.00334048,0.00790999,0.01558631,0.00048106,0.00785048,0.00365065,0.01210478,0.00030233
6038,0.05815198,False,False,False,hit_multiplicity,0.00607797,0.00124088,0.01003314,0.43443888,0.01257776,0.0003104,6.737e-05,0.00046942
6039,0.1731398,True,False,False,hit_multiplicity,0.05274516,0.00157121,0.18799403,0.951003,0.18426979,0.00320689,0.00364854,0.00067971
6040,0.01303785,False,False,False,detector_id,0.03753762,0.01313074,0.01262809,0.02051855,0.01300721,0.00428922,0.00318097,1.039e-05
6041,0.0109484,False,False,False,detector_id,0.04335033,0.00853369,0.00342614,0.00927219,0.00607395,0.00838854,0.00853838,3.96e-06
6042,0.01505932,False,False,False,noise_floor_mV,0.02004017,0.00499563,0.00539102,5.153e-05,0.01195343,0.06873577,0.00904211,0.00026491
6043,0.01910054,False,False,False,hit_multiplicity,0.00124639,0.01445795,0.04281618,0.04559561,0.03875105,0.0009242,0.00899024,2.271e-05
6044,0.05785784,False,False,False,hit_multiplicity,0.02606619,4e-08,9.19e-05,0.4039842,0.03093147,4.775e-05,0.00148743,0.00025378
6045,0.0070876,False,False,False,detector_id,0.04312855,0.00317327,0.00011605,0.00203407,0.00182525,0.00511978,0.00046537,0.00083847
6046,0.01024728,False,False,False,energy_deposit_keV,0.00172618,0.03219977,0.03356556,0.01042998,0.00349131,0.00034693,0.00020439,1.41e-05
6047,0.01217281,False,False,False,channel_id,0.01217144,0.03548839,0.03165548,3.41e-06,0.00267946,0.01254365,0.00265559,0.00018507
6048,0.00967342,False,False,False,noise_floor_mV,0.01619795,0.01154288,0.00038167,0.00874199,0.00157402,0.02795476,0.01099347,6.1e-07
6049,0.08238511,False,False,False,detector_id,0.41930747,0.00115245,0.079437,0.04589542,0.07380392,0.0385056,0.00080961,0.0001694
6050,0.06084693,False,False,False,hit_multiplicity,0.00970773,0.02004439,0.01652705,0.24902713,0.04184278,0.14862989,0.0009941,2.37e-06
6051,0.01522482,False,False,False,channel_id,0.03501386,0.07804764,0.00205267,0.00011151,0.00160936,0.00197386,0.00247558,0.00051405
6052,0.06276533,False,False,False,energy_deposit_keV,0.00555769,0.03765626,0.25445715,0.0005716,0.14887273,0.00929018,0.04571052,6.52e-06
6053,0.03746152,False,False,False,channel_id,0.03558103,0.2504953,0.00063815,8.73e-06,0.00015703,0.00132036,0.01148732,4.19e-06
6054,0.01392382,False,False,False,channel_id,0.01545327,0.07720236,0.00502228,7.3e-06,0.01030656,3.255e-05,0.00315679,0.00020945
6055,0.0206547,False,False,False,detector_id,0.11441539,0.00201724,0.00196157,0.02546437,0.00142146,0.00728772,0.01250046,0.00016937
6056,0.00292055,False,False,False,noise_floor_mV,0.0027516,0.00449362,0.00026771,0.00238655,0.00049951,0.0094602,0.00337608,0.0001291
6057,0.03783248,False,False,False,energy_deposit_keV,0.01314443,0.01965859,0.16482101,0.03170691,0.06150868,0.00874883,0.00306172,9.69e-06
6058,0.021909,False,False,False,detector_id,0.13922681,0.03419124,0.00120402,0.00011661,0.00027709,1.8e-07,8.768e-05,0.0001684
6059,0.01099015,False,False,False,noise_floor_mV,0.00400021,0.0047209,0.01558731,0.01225228,0.01685679,0.02059556,0.01390079,7.36e-06
6060,0.009644,False,False,False,noise_floor_mV,0.02232111,0.01535483,0.00016903,0.00377439,0.00239775,0.02486174,0.00813562,0.00013756
6061,0.07124142,False,False,False,hit_multiplicity,0.1180872,0.07839237,4.77e-06,0.35289365,0.00021754,0.01997692,0.00024476,0.00011415
6062,0.09472132,False,False,False,hit_multiplicity,0.14019448,0.08320681,0.07438384,0.36259764,0.06190292,0.03437241,0.00108936,2.316e-05
6063,46.934105,True,True,True,energy_deposit_keV,0.6087297,0.00764891,326.11957,36.05887,10.511394,0.8809394,1.2760584,0.00963346
6064,0.19113316,True,False,False,hit_multiplicity,0.00656816,0.0004169,0.3741072,0.5894256,0.4665489,0.04602204,0.04283934,0.00313706
6065,0.01113209,False,False,False,detector_id,0.04042174,0.00011841,0.01243465,0.00434551,0.02371196,0.00103376,0.00686116,0.00012955
6066,0.01571433,False,False,False,channel_id,0.00033172,0.09033778,0.00149566,0.00137267,0.00087723,0.00163399,0.02954774,0.00011784
6067,0.02892407,False,False,False,detector_id,0.17866758,0.04588564,9.738e-05,0.00074523,0.00146028,0.00260857,0.00177555,0.0001523
6068,0.01531967,False,False,False,signal_amplitude_mV,0.0300579,0.01808206,0.00452856,0.02790568,0.03694552,0.00330178,0.00129108,0.00044475
6069,0.02241043,False,False,False,channel_id,0.03656362,0.0567061,0.01334418,0.00435165,0.01556661,0.050737,0.00178586,0.00022842
6070,0.04314488,False,False,False,detector_id,0.1925596,0.09511551,0.0023174,0.00019383,0.03124358,0.00154257,0.00826251,0.01392401
6071,0.00755539,False,False,False,hit_multiplicity,0.003312,0.01261171,0.00329997,0.03218152,0.00471372,2.56e-06,0.00344415,0.00087749
6072,0.02459536,False,False,False,detector_id,0.1391155,0.0280861,0.0001451,0.00946582,1.455e-05,0.01880257,0.00039826,0.00073499
6073,0.01937366,False,False,False,detector_id,0.08971667,1.22e-06,0.00945873,0.00768109,0.01901582,0.0236616,0.00494895,0.00050524
6074,0.13710892,True,False,False,signal_amplitude_mV,0.02738792,0.01468818,0.3649175,0.00350592,0.61660886,0.05219258,0.01530592,0.00226449
6075,0.0422292,False,False,False,hit_multiplicity,0.10774031,0.0002052,0.01802035,0.1596236,0.04218764,0.00519081,0.00439099,0.00047475
6076,0.19356579,True,False,False,hit_multiplicity,0.01864358,0.00078972,0.26055592,1.0331006,0.19881466,0.03346709,0.00123844,0.00191612
6077,0.00450732,False,False,False,channel_id,0.00158965,0.01077228,0.0021053,0.00485518,0.00686811,0.00974913,0.00010773,1.123e-05
6078,0.00177715,False,False,False,channel_id,5.12e-05,0.00356426,0.00208745,7.41e-05,0.00311753,8.4e-07,0.00330476,0.00201702
6079,0.01259296,False,False,False,noise_floor_mV,0.00826846,0.0,0.02348746,3.89e-06,0.00583147,0.05332304,0.00838301,0.00144632
6080,0.00870482,False,False,False,energy_deposit_keV,0.00057458,0.00606108,0.02602406,0.00863936,0.01728756,0.00642607,0.00459147,3.435e-05
6081,0.00706525,False,False,False,hit_multiplicity,0.00738632,0.0091194,0.00045479,0.02638245,0.00027174,0.01067632,0.00219634,3.463e-05
6082,0.05830761,False,False,False,signal_amplitude_mV,0.01080196,0.00262908,0.03859934,0.01221043,0.38795364,0.01240654,0.00015973,0.00170016
6083,0.05342576,False,False,False,detector_id,0.32478225,0.06240053,0.00019204,0.00350349,4.11e-06,0.03239084,0.00410726,2.56e-05
6084,0.05297016,False,False,False,channel_id,0.17975663,0.23304129,0.00034054,0.00136799,0.00302925,0.00041371,0.00518588,0.00062604
6085,0.01556709,False,False,False,channel_id,0.01614438,0.07754384,0.0018897,0.00113378,0.00168231,0.02541056,0.00033064,0.00040154
6086,0.00271902,False,False,False,channel_id,0.00058263,0.01618964,0.00121702,5.701e-05,0.00082229,0.00077504,0.00205918,4.935e-05
6087,0.01299485,False,False,False,hit_multiplicity,0.02478595,0.01158863,0.00358719,0.05628504,0.0016992,0.00013864,0.00552812,0.00034602
6088,0.0140206,False,False,False,channel_id,2.638e-05,0.10790671,0.00015105,0.00383383,2.1e-07,0.00023826,1.49e-06,6.86e-06
6089,0.0201596,False,False,False,detector_id,0.12699692,0.00092386,0.00096978,0.0103066,0.00032498,0.01808025,0.00263103,0.00104342
6090,0.04695176,False,False,False,channel_id,0.07119428,0.26116905,0.00058412,0.00218823,0.00042158,0.01866748,0.0210559,0.00033347
6091,0.01971568,False,False,False,hit_multiplicity,0.03086344,0.0193921,0.01683194,0.07016242,0.01904413,0.00091413,1.015e-05,0.00050717
6092,0.00377589,False,False,False,channel_id,0.00426639,0.01168011,0.00428306,9.23e-06,0.00739828,0.00168365,0.00079283,9.36e-05
6093,40.13909,True,True,True,temperature_K,0.68637633,0.03192254,0.01090671,2.041122,0.01019599,0.03750824,318.29468,3.633e-05
